ts,balance
1609459200.0,0.0
1609462800.0,0.0
1609466400.0,0.0
1609470000.0,0.0
1609473600.0,0.0
1609477200.0,0.0
1609480800.0,0.0
1609484400.0,0.0
1609488000.0,0.0
1609491600.0,0.0
1609495200.0,0.0
1609498800.0,0.0
1609502400.0,0.0
1609506000.0,0.0
1609509600.0,0.0
1609513200.0,0.0
1609516800.0,0.0
1609520400.0,0.0
1609524000.0,0.0
1609527600.0,0.0
1609531200.0,0.0
1609534800.0,0.0
1609538400.0,0.0
1609542000.0,0.0
1609545600.0,0.0
1609549200.0,-0.006370623398804441
1609552800.0,-0.008169581360890552
1609556400.0,-0.00934271157834469
1609560000.0,-0.009648386951098825
1609563600.0,-0.0006819093503108616
1609567200.0,0.0028843033318207145
1609570800.0,0.004378716265285375
1609574400.0,0.007214704445837628
1609578000.0,0.016435913226032075
1609581600.0,0.01434777717979239
1609585200.0,0.011524617245276337
1609588800.0,0.04137160738016661
1609592400.0,0.009722532582147322
1609596000.0,0.0013223557363189892
1609599600.0,0.013969990423365032
1609603200.0,-0.010919555338494057
1609606800.0,0.000663219311337955
1609610400.0,0.004575282272539494
1609614000.0,0.005879303259606675
1609617600.0,0.07606850631341035
1609621200.0,0.1058502153128423
1609624800.0,0.09112996314578163
1609628400.0,0.09083051476122686
1609632000.0,0.09968103414696976
1609635600.0,0.09466356535223965
1609639200.0,0.09864524960467842
1609642800.0,0.10349584220066067
1609646400.0,0.1234372900632011
1609650000.0,0.10756809073643986
1609653600.0,0.10044498422045044
1609657200.0,0.08556760985161177
1609660800.0,0.08818242110431676
1609664400.0,0.08259380156592222
1609668000.0,0.09103114190604338
1609671600.0,0.07532425919675209
1609675200.0,0.0845352656926283
1609678800.0,0.0904034504966572
1609682400.0,0.08972668133379123
1609686000.0,0.10079967177744709
1609689600.0,0.1265090352277438
1609693200.0,0.12035410170986062
1609696800.0,0.12381441122350306
1609700400.0,0.12363771456748729
1609704000.0,0.15236809103448928
1609707600.0,0.15647209873876367
1609711200.0,0.16871004229013786
1609714800.0,0.1715546974497793
1609718400.0,0.17714029638303364
1609722000.0,0.16685805325391295
1609725600.0,0.15822037638895997
1609729200.0,0.1607837146900032
1609732800.0,0.16823109249949303
1609736400.0,0.18042041346512508
1609740000.0,0.16933110439151347
1609743600.0,0.20142469459248863
1609747200.0,0.19679183694052624
1609750800.0,0.1653999653590019
1609754400.0,0.13933820425331386
1609758000.0,0.12204042471326629
1609761600.0,0.13790004193970007
1609765200.0,0.14359781639873614
1609768800.0,0.16611295364854542
1609772400.0,0.15423041546047017
1609776000.0,0.13955580545771054
1609779600.0,0.1493831881193997
1609783200.0,0.15458774492641217
1609786800.0,0.13828548793744064
1609790400.0,0.1517665087119982
1609794000.0,0.14454144477337927
1609797600.0,0.15509131689614142
1609801200.0,0.17649476958156343
1609804800.0,0.1907850509114867
1609808400.0,0.1797544513822487
1609812000.0,0.19470806748046257
1609815600.0,0.22976906654201545
1609819200.0,0.2190060452081696
1609822800.0,0.2053280389297405
1609826400.0,0.1829835963094811
1609830000.0,0.17312331045754598
1609833600.0,0.18561728829599147
1609837200.0,0.19804702974452207
1609840800.0,0.19045107663708669
1609844400.0,0.17618471814501688
1609848000.0,0.18203472213003322
1609851600.0,0.186067558664663
1609855200.0,0.15659437782462154
1609858800.0,0.14805277218777854
1609862400.0,0.16058765555014923
1609866000.0,0.16902133476197798
1609869600.0,0.14954338641889806
1609873200.0,0.1389287421693854
1609876800.0,0.14704524128233631
1609880400.0,0.13919485689440017
1609884000.0,0.12380864979398337
1609887600.0,0.13096227538149705
1609891200.0,0.13399222010348114
1609894800.0,0.13725864831596155
1609898400.0,0.13927962517061349
1609902000.0,0.14754055245970168
1609905600.0,0.18592436104221507
1609909200.0,0.17431480786987147
1609912800.0,0.16883672022046908
1609916400.0,0.15433166113888697
1609920000.0,0.15835268535119704
1609923600.0,0.1767632319232739
1609927200.0,0.19209154889464536
1609930800.0,0.1766038305105789
1609934400.0,0.17780116217144895
1609938000.0,0.16561403633759297
1609941600.0,0.1752708588106043
1609945200.0,0.18452688395904998
1609948800.0,0.18360400226094767
1609952400.0,0.17358208382061774
1609956000.0,0.1651896283784997
1609959600.0,0.17738897082528982
1609963200.0,0.13998342199907998
1609966800.0,0.1336606863805425
1609970400.0,0.13032638054133938
1609974000.0,0.1519550378198949
1609977600.0,0.16325400346605448
1609981200.0,0.15577674678844888
1609984800.0,0.15435893912418575
1609988400.0,0.13985679215829414
1609992000.0,0.13930317202272471
1609995600.0,0.13673934195285037
1609999200.0,0.14375805407910727
1610002800.0,0.135670390783418
1610006400.0,0.14471033284194962
1610010000.0,0.15207372778280104
1610013600.0,0.16412512579817787
1610017200.0,0.14183136964611212
1610020800.0,0.13915771511952188
1610024400.0,0.14468634977000974
1610028000.0,0.15130495277201897
1610031600.0,0.13574847458222733
1610035200.0,0.13330926032060864
1610038800.0,0.11719487674119144
1610042400.0,0.14030253950684524
1610046000.0,0.14487126937427508
1610049600.0,0.14324880527289025
1610053200.0,0.15872015203258055
1610056800.0,0.15971242735758212
1610060400.0,0.1657665628848069
1610064000.0,0.18238403446679521
1610067600.0,0.17969527451259418
1610071200.0,0.2191163420805104
1610074800.0,0.18897006102481007
1610078400.0,0.1809207330920942
1610082000.0,0.16236131583454838
1610085600.0,0.17698153875420172
1610089200.0,0.18721052864145035
1610092800.0,0.19405140447891217
1610096400.0,0.17533846457080837
1610100000.0,0.2116656630385718
1610103600.0,0.19781060263687295
1610107200.0,0.19776164482626624
1610110800.0,0.1976147713944461
1610114400.0,0.19380830161977444
1610118000.0,0.21001333693059535
1610121600.0,0.19832465964824342
1610125200.0,0.20609671208205857
1610128800.0,0.17997630993010744
1610132400.0,0.16942789219276805
1610136000.0,0.20269790169134325
1610139600.0,0.17727671486936655
1610143200.0,0.19198479683576233
1610146800.0,0.19048905968663732
1610150400.0,0.18271122651118737
1610154000.0,0.1804925497399853
1610157600.0,0.17533225657550405
1610161200.0,0.16908787651755622
1610164800.0,0.16928769667941054
1610168400.0,0.14582575715907686
1610172000.0,0.15408853904705896
1610175600.0,0.13677483299870263
1610179200.0,0.15060738105987828
1610182800.0,0.14670559667695665
1610186400.0,0.14526417314696013
1610190000.0,0.14046771209024758
1610193600.0,0.132316213506819
1610197200.0,0.1276688652290716
1610200800.0,0.13390674981578066
1610204400.0,0.12769799889913436
1610208000.0,0.1405866254241245
1610211600.0,0.150952418307609
1610215200.0,0.15693268343269623
1610218800.0,0.15646686015133895
1610222400.0,0.15644235455180946
1610226000.0,0.1531095113424775
1610229600.0,0.16462742537472766
1610233200.0,0.16025403142335387
1610236800.0,0.1713975380452159
1610240400.0,0.18567901659828961
1610244000.0,0.1819974589782066
1610247600.0,0.1976623041512485
1610251200.0,0.1975389356990291
1610254800.0,0.1997348941485344
1610258400.0,0.21113413913360682
1610262000.0,0.20848045684511016
1610265600.0,0.21317917869538405
1610269200.0,0.21439646414882288
1610272800.0,0.22308788228637613
1610276400.0,0.2551268354208862
1610280000.0,0.24684929433750213
1610283600.0,0.23944819878059403
1610287200.0,0.22957648100147998
1610290800.0,0.23634136374351244
1610294400.0,0.2245654567481226
1610298000.0,0.24300484837536712
1610301600.0,0.25528929824565555
1610305200.0,0.27230440582996807
1610308800.0,0.2817859901893602
1610312400.0,0.2724463775319361
1610316000.0,0.28245974616545205
1610319600.0,0.2743075010214116
1610323200.0,0.29743675272209186
1610326800.0,0.2982478463903284
1610330400.0,0.2741223940380968
1610334000.0,0.2490051175336068
1610337600.0,0.25337450501517766
1610341200.0,0.2729922536048889
1610344800.0,0.3327155282814346
1610348400.0,0.28898955932182074
1610352000.0,0.3209434618886096
1610355600.0,0.3314201512547699
1610359200.0,0.3191391431644376
1610362800.0,0.2836639088940226
1610366400.0,0.2805335148154409
1610370000.0,0.3247101041486963
1610373600.0,0.3393235643964234
1610377200.0,0.3919741342012765
1610380800.0,0.4002265305702221
1610384400.0,0.43456919545944955
1610388000.0,0.42555503942567824
1610391600.0,0.4156839037689779
1610395200.0,0.37816685056297517
1610398800.0,0.3621368369204104
1610402400.0,0.34892835372556974
1610406000.0,0.37991222234931626
1610409600.0,0.3654085164926094
1610413200.0,0.3464868481304528
1610416800.0,0.34918994361076083
1610420400.0,0.36747217003133925
1610424000.0,0.35928223195526127
1610427600.0,0.37643479351767284
1610431200.0,0.3795765993484116
1610434800.0,0.3680928679678674
1610438400.0,0.3856235883362344
1610442000.0,0.38176793939445747
1610445600.0,0.35788825519563616
1610449200.0,0.36681186244571956
1610452800.0,0.37818479880807315
1610456400.0,0.3269459314867669
1610460000.0,0.32177237677341797
1610463600.0,0.3338018219825867
1610467200.0,0.29891225632811164
1610470800.0,0.2986757168999457
1610474400.0,0.2999611006584078
1610478000.0,0.28919244117084747
1610481600.0,0.3002949010145479
1610485200.0,0.2870872994342497
1610488800.0,0.3155788067734082
1610492400.0,0.30718707738505285
1610496000.0,0.26205155334899144
1610499600.0,0.2790838265701467
1610503200.0,0.2818938338217783
1610506800.0,0.2572382863235912
1610510400.0,0.276364464713729
1610514000.0,0.2727386489051721
1610517600.0,0.25778215869487475
1610521200.0,0.22094991310628398
1610524800.0,0.20712963384526917
1610528400.0,0.2126020257727672
1610532000.0,0.22986649531975684
1610535600.0,0.24503492209632305
1610539200.0,0.24096692848888443
1610542800.0,0.25041048507758124
1610546400.0,0.2602078897768674
1610550000.0,0.24801171047569112
1610553600.0,0.24486151250453422
1610557200.0,0.24358987295654427
1610560800.0,0.2174923613239325
1610564400.0,0.22571843854833093
1610568000.0,0.23195794610289164
1610571600.0,0.20217059469488766
1610575200.0,0.200215429577176
1610578800.0,0.19586807019546712
1610582400.0,0.20676958251310726
1610586000.0,0.21533489300561262
1610589600.0,0.21509491220407675
1610593200.0,0.22541656366831103
1610596800.0,0.23762450287115686
1610600400.0,0.23767774958982782
1610604000.0,0.22913165124313845
1610607600.0,0.21933425500768144
1610611200.0,0.22362206090602907
1610614800.0,0.21337315900266157
1610618400.0,0.19880188072806926
1610622000.0,0.19504287206938725
1610625600.0,0.1923986039094868
1610629200.0,0.17350852641842304
1610632800.0,0.18861697434549277
1610636400.0,0.18985306828863244
1610640000.0,0.197017367877442
1610643600.0,0.19439382154914556
1610647200.0,0.19689123584242776
