ts,balance
1609459200.0,0.0
1609462800.0,0.0
1609466400.0,0.0
1609470000.0,0.0
1609473600.0,0.0
1609477200.0,0.0
1609480800.0,0.0
1609484400.0,0.0
1609488000.0,0.0
1609491600.0,0.0
1609495200.0,0.0
1609498800.0,0.0
1609502400.0,0.0
1609506000.0,0.0
1609509600.0,0.0
1609513200.0,0.0
1609516800.0,0.0
1609520400.0,0.0
1609524000.0,0.0
1609527600.0,0.0
1609531200.0,0.0
1609534800.0,0.0
1609538400.0,0.0
1609542000.0,0.0
1609545600.0,0.0
1609549200.0,0.0
1609552800.0,0.0
1609556400.0,0.0
1609560000.0,0.0
1609563600.0,0.0
1609567200.0,0.0
1609570800.0,0.0
1609574400.0,0.0
1609578000.0,0.0
1609581600.0,0.0
1609585200.0,0.0
1609588800.0,0.0
1609592400.0,-0.03164907479801929
1609596000.0,-0.02293458431065937
1609599600.0,-0.035981886890800105
1609603200.0,-0.0617670054730258
1609606800.0,-0.07404873599166015
1609610400.0,-0.07820237164451395
1609614000.0,-0.07958691686213187
1609617600.0,-0.0038115715402658326
1609621200.0,0.025970137459166126
1609624800.0,0.04112878389266446
1609628400.0,0.04143715036186839
1609632000.0,0.050688144437986214
1609635600.0,0.045670675643256095
1609639200.0,0.041669013414330235
1609642800.0,0.04656335414047802
1609646400.0,0.026539651987275918
1609650000.0,0.010255964917262224
1609653600.0,0.0029606268537589187
1609657200.0,-0.01227647163330494
1609660800.0,-0.009598436141639168
1609664400.0,-0.0036728978411143323
1609668000.0,0.005223105113959313
1609671600.0,-0.01133762011036464
1609675200.0,-0.0016258937009330302
1609678800.0,0.004561291745329266
1609682400.0,0.005269278139677688
1609686000.0,0.01701261768071781
1609689600.0,-0.008984612854860876
1609693200.0,-0.0027607627037315
1609696800.0,-0.0062598172145338984
1609700400.0,-0.006081142090578032
1609704000.0,0.021985741964156112
1609707600.0,0.017861324519508177
1609711200.0,0.005562520153879317
1609714800.0,0.0027037181705854407
1609718400.0,-0.002909658640361388
1609722000.0,0.007423719361752934
1609725600.0,0.016104352467275485
1609729200.0,0.01866536257730958
1609732800.0,0.011205676152152124
1609736400.0,-0.0010037906514988038
1609740000.0,0.010103846221090942
1609743600.0,-0.022042786497302173
1609747200.0,-0.026479885408872875
1609750800.0,-0.056646202170088464
1609754400.0,-0.08169049871123585
1609758000.0,-0.0661606525207384
1609761600.0,-0.051196610889434516
1609765200.0,-0.045970363513725396
1609768800.0,-0.06799413520380357
1609772400.0,-0.0563625328393467
1609776000.0,-0.04199782172258575
1609779600.0,-0.032209478749217674
1609783200.0,-0.0372625519075473
1609786800.0,-0.05342285191390336
1609790400.0,-0.04005922132850961
1609794000.0,-0.03287686577012913
1609797600.0,-0.04336437609873779
1609801200.0,-0.06464130993208173
1609804800.0,-0.07884711937719707
1609808400.0,-0.09024036923418557
1609812000.0,-0.07479512675023464
1609815600.0,-0.03858143578220566
1609819200.0,-0.04934445711605152
1609822800.0,-0.06302246339448063
1609826400.0,-0.041224141913283885
1609830000.0,-0.05107422840184817
1609833600.0,-0.03861346858379448
1609837200.0,-0.05114030035260876
1609840800.0,-0.04356332921878631
1609844400.0,-0.057900304197160704
1609848000.0,-0.05202134350770439
1609851600.0,-0.04796854499426448
1609855200.0,-0.07758761397193403
1609858800.0,-0.06871310655515257
1609862400.0,-0.08173652628411165
1609866000.0,-0.09049890093569914
1609869600.0,-0.1109711400668304
1609873200.0,-0.12213635968686051
1609876800.0,-0.13093077227136057
1609880400.0,-0.12242470108307363
1609884000.0,-0.13910044516406553
1609887600.0,-0.13134726539922395
1609891200.0,-0.12806337727568567
1609894800.0,-0.12452318568884686
1609898400.0,-0.12671778409335782
1609902000.0,-0.135688405308877
1609905600.0,-0.1773697560281286
1609909200.0,-0.16476282942703285
1609912800.0,-0.17059373321712035
1609916400.0,-0.154174292599429
1609920000.0,-0.14959286819293172
1609923600.0,-0.16807774289374205
1609927200.0,-0.15344268219068238
1609930800.0,-0.13801458864164412
1609934400.0,-0.13921192030251417
1609938000.0,-0.1270247944686582
1609941600.0,-0.11741763328501033
1609945200.0,-0.12649739837994162
1609948800.0,-0.12740965107393787
1609952400.0,-0.13731614517280324
1609956000.0,-0.14561194310883152
1609959600.0,-0.13355310281006877
1609963200.0,-0.17052784481360375
1609966800.0,-0.16399953647219317
1609970400.0,-0.16742048407467908
1609974000.0,-0.18968515138752473
1609977600.0,-0.20131637323597673
1609981200.0,-0.1936192411303835
1609984800.0,-0.19513015965481478
1609988400.0,-0.21043890017593914
1609992000.0,-0.21102331205803046
1609995600.0,-0.20827230002769806
1609999200.0,-0.20076046925057278
1610002800.0,-0.192165338399327
1610006400.0,-0.20177249958297488
1610010000.0,-0.20959791722366133
1610013600.0,-0.1966838400242771
1610017200.0,-0.22057345744830356
1610020800.0,-0.2234385010653855
1610024400.0,-0.2294394133180795
1610028000.0,-0.23662340328329987
1610031600.0,-0.2537138873473856
1610035200.0,-0.25639362963599954
1610038800.0,-0.27409703347886405
1610042400.0,-0.24871075147875
1610046000.0,-0.24414202161132015
1610049600.0,-0.24252499924251072
1610053200.0,-0.226957950565004
1610056800.0,-0.22596567524000244
1610060400.0,-0.21991153971277766
1610064000.0,-0.20329406813078935
1610067600.0,-0.20066893467603836
1610071200.0,-0.24009000224395455
1610074800.0,-0.20994372118825425
1610078400.0,-0.20189439325553837
1610082000.0,-0.18333497599799256
1610085600.0,-0.1979551989176459
1610089200.0,-0.20818418880489453
1610092800.0,-0.20130028525703655
1610096400.0,-0.22013092573128973
1610100000.0,-0.25712060633366357
1610103600.0,-0.27174082925331694
1610107200.0,-0.27179249081840406
1610110800.0,-0.2719474755136654
1610114400.0,-0.2759641621991885
1610118000.0,-0.25886418415535367
1610121600.0,-0.2711983828199022
1610125200.0,-0.26299710936232285
1610128800.0,-0.235280679693086
1610132400.0,-0.2247322619557466
1610136000.0,-0.2580022714543218
1610139600.0,-0.23258108463234511
1610143200.0,-0.21783329680051988
1610146800.0,-0.2163592401967463
1610150400.0,-0.20869414585712365
1610154000.0,-0.20650762856152616
1610157600.0,-0.2014221332785073
1610161200.0,-0.20756403579423058
1610164800.0,-0.20736749491372744
1610168400.0,-0.18415110340429347
1610172000.0,-0.17616663013385322
1610175600.0,-0.1928971725866834
1610179200.0,-0.2063847905112117
1610182800.0,-0.2102419052910859
1610186400.0,-0.21166682667473372
1610190000.0,-0.21640837541687208
1610193600.0,-0.224466551517501
1610197200.0,-0.229060694599262
1610200800.0,-0.22289422447347584
1610204400.0,-0.216654051517501
1610208000.0,-0.20378062384454504
1610211600.0,-0.21400074963070856
1610215200.0,-0.2198969760458029
1610218800.0,-0.22036376063699786
1610222400.0,-0.22033919302693497
1610226000.0,-0.22368038799548842
1610229600.0,-0.2121336112659287
1610233200.0,-0.2077851442847966
1610236800.0,-0.21886513642316138
1610240400.0,-0.2330652150395136
1610244000.0,-0.22940464114014253
1610247600.0,-0.2135585326495765
1610251200.0,-0.21341112698919912
1610254800.0,-0.2155976442847966
1610258400.0,-0.22694788013385322
1610262000.0,-0.22962574963070856
1610265600.0,-0.2248842008885702
1610269200.0,-0.22365582038542553
1610272800.0,-0.2148851835929727
1610276400.0,-0.18255420875020542
1610280000.0,-0.17387007194321735
1610283600.0,-0.1661282021798028
1610287200.0,-0.17616207286001773
1610290800.0,-0.16928607010961663
1610294400.0,-0.1812554082306852
1610298000.0,-0.19971874894935485
1610301600.0,-0.2120191538695168
1610305200.0,-0.22905636068439952
1610308800.0,-0.22001569040146474
1610312400.0,-0.21102595347223665
1610316000.0,-0.2210393221057526
1610319600.0,-0.21288707696171214
1610323200.0,-0.18971477886739774
1610326800.0,-0.1905450767032666
1610330400.0,-0.2146504977446208
1610334000.0,-0.2397469194287862
1610337600.0,-0.2353811598401854
1610341200.0,-0.2541030368489705
1610344800.0,-0.3110989657111946
1610348400.0,-0.2693698035084948
1610352000.0,-0.23996118983804268
1610355600.0,-0.230319021421501
1610359200.0,-0.21853789355997114
1610362800.0,-0.18450662611161828
1610366400.0,-0.1813762320330366
1610370000.0,-0.22555282136629193
1610373600.0,-0.21153918806123942
1610377200.0,-0.26276647807616
1610380800.0,-0.2551599130254008
1610384400.0,-0.22350490000647213
1610388000.0,-0.23181360952345526
1610391600.0,-0.22229360215312696
1610395200.0,-0.18477654894712423
1610398800.0,-0.16874653530455944
1610402400.0,-0.18128369060636348
1610406000.0,-0.21265600880289665
1610409600.0,-0.19797046773341254
1610413200.0,-0.17881157547643028
1610416800.0,-0.17610186422093074
1610420400.0,-0.15777489239610046
1610424000.0,-0.1494126651882685
1610427600.0,-0.13175583700727145
1610431200.0,-0.13484466158429728
1610434800.0,-0.14647645143291704
1610438400.0,-0.128889630417779
1610442000.0,-0.13275761795117172
1610445600.0,-0.10885401153977367
1610449200.0,-0.09971209828827138
1610452800.0,-0.11116084946304995
1610456400.0,-0.16228151702207366
1610460000.0,-0.1571267310453699
1610463600.0,-0.1456779798705913
1610467200.0,-0.11204371335961248
1610470800.0,-0.11181587751533828
1610474400.0,-0.1131012612738004
1610478000.0,-0.10233260178624004
1610481600.0,-0.09133542963050867
1610485200.0,-0.07797954487604698
1610488800.0,-0.10679092945554075
1610492400.0,-0.0983049852119854
1610496000.0,-0.1431259347045784
1610499600.0,-0.1262123688583169
1610503200.0,-0.12892437165780365
1610506800.0,-0.10512873419133918
1610510400.0,-0.08641144509349477
1610514000.0,-0.08995974634427097
1610517600.0,-0.10459648900372276
1610521200.0,-0.1406413158761909
1610524800.0,-0.12635940334181672
1610528400.0,-0.12077082887184422
1610532000.0,-0.13830535088609658
1610535600.0,-0.12263368702850172
1610539200.0,-0.1186122789442887
1610542800.0,-0.1282222614984742
1610546400.0,-0.11822787964212128
1610550000.0,-0.13070607237401755
1610553600.0,-0.13392911267680593
1610557200.0,-0.1352301564687572
1610560800.0,-0.16193112338084803
1610564400.0,-0.1706244614452497
1610568000.0,-0.17721838793627548
1610571600.0,-0.2091530991932612
1610575200.0,-0.20699454926570565
1610578800.0,-0.2117847559542535
1610582400.0,-0.2238489802068926
1610586000.0,-0.21406158259016825
1610589600.0,-0.21379545999636002
1610593200.0,-0.20235218846260683
1610596800.0,-0.21574702568428694
1610600400.0,-0.21571745650719715
1610604000.0,-0.22520916235302346
