ts,balance
1609459200.0,0.0
1609462800.0,0.0
1609466400.0,0.0
1609470000.0,0.0
1609473600.0,0.0
1609477200.0,0.0
1609480800.0,0.0
1609484400.0,0.0
1609488000.0,0.0
1609491600.0,0.0
1609495200.0,0.0
1609498800.0,0.0
1609502400.0,0.0
1609506000.0,0.0
1609509600.0,0.0
1609513200.0,0.0
1609516800.0,0.0
1609520400.0,0.0
1609524000.0,0.0
1609527600.0,0.0
1609531200.0,0.0
1609534800.0,0.0
1609538400.0,0.0
1609542000.0,0.0
1609545600.0,0.0
1609549200.0,0.0
1609552800.0,0.0
1609556400.0,0.0
1609560000.0,0.0
1609563600.0,0.0
1609567200.0,0.0
1609570800.0,0.0
1609574400.0,0.0
1609578000.0,0.0
1609581600.0,0.0
1609585200.0,0.0
1609588800.0,0.0
1609592400.0,0.0
1609596000.0,0.0
1609599600.0,0.0
1609603200.0,0.0
1609606800.0,0.0
1609610400.0,0.0
1609614000.0,0.0
1609617600.0,0.0
1609621200.0,0.0
1609624800.0,0.0
1609628400.0,0.0
1609632000.0,0.0
1609635600.0,0.0
1609639200.0,0.0
1609642800.0,0.0
1609646400.0,0.0
1609650000.0,0.0
1609653600.0,0.0
1609657200.0,0.0
1609660800.0,0.0
1609664400.0,0.0
1609668000.0,0.0
1609671600.0,0.0
1609675200.0,0.0
1609678800.0,0.0
1609682400.0,0.0
1609686000.0,0.0
1609689600.0,0.0
1609693200.0,0.0
1609696800.0,0.0
1609700400.0,0.0
1609704000.0,0.0
1609707600.0,0.0
1609711200.0,0.0
1609714800.0,0.0
1609718400.0,-0.005694864048338369
1609722000.0,0.0047885196374622355
1609725600.0,0.013595166163141994
1609729200.0,0.016193353474320243
1609732800.0,0.008625377643504531
1609736400.0,-0.0037613293051359515
1609740000.0,0.007507552870090635
1609743600.0,-0.025105740181268883
1609747200.0,-0.029607250755287008
1609750800.0,-0.06021148036253776
1609754400.0,-0.08561933534743202
1609758000.0,-0.1029171148874796
1609761600.0,-0.11952100069239632
1609765200.0,-0.12531996976456128
1609768800.0,-0.14823498430328716
1609772400.0,-0.13614140777672096
1609776000.0,-0.12120617119199982
1609779600.0,-0.11102906307674737
1609783200.0,-0.11628282992845237
1609786800.0,-0.13308497108626363
1609790400.0,-0.11919057510423878
1609794000.0,-0.11172295681187823
1609797600.0,-0.12262700122107728
1609801200.0,-0.14474899434822502
1609804800.0,-0.15951901813886737
1609808400.0,-0.17136477547431544
1609812000.0,-0.186155243839147
1609815600.0,-0.22083371853405553
1609819200.0,-0.21007069720020968
1609822800.0,-0.19639269092178058
1609826400.0,-0.2181910124029773
1609830000.0,-0.20834092591441303
1609833600.0,-0.2208016857324667
1609837200.0,-0.23319837994734274
1609840800.0,-0.22562262237158517
1609844400.0,-0.23995730108258523
1609848000.0,-0.23407928199103548
1609851600.0,-0.23002713259004887
1609855200.0,-0.2596414576589194
1609858800.0,-0.2507683716188143
1609862400.0,-0.2637897054646725
1609866000.0,-0.2725506766992167
1609869600.0,-0.25307272835613676
1609873200.0,-0.2424580841066241
1609876800.0,-0.234097338492589
1609880400.0,-0.24218396129960654
1609884000.0,-0.2263305256270919
1609887600.0,-0.233701383326897
1609891200.0,-0.2368233375179301
1609894800.0,-0.2401889564263122
1609898400.0,-0.238102577284012
1609902000.0,-0.22957431217679952
1609905600.0,-0.1899483375179301
1609909200.0,-0.2019335958025305
1609912800.0,-0.1963902234828424
1609916400.0,-0.2119999944380081
1609920000.0,-0.2163555012606202
1609923600.0,-0.23587913673820304
1609927200.0,-0.22042165623138044
1609930800.0,-0.20412657825867087
1609934400.0,-0.20286256753742332
1609938000.0,-0.21588340087075664
1609941600.0,-0.22614777708908024
1609945200.0,-0.21644687552962605
1609948800.0,-0.2154722166602303
1609952400.0,-0.2048880305003863
1609956000.0,-0.196024726406819
1609959600.0,-0.20890849833664357
1609963200.0,-0.16940435603644866
1609966800.0,-0.1763792585705617
1609970400.0,-0.17272428781032778
1609974000.0,-0.1489365197791387
1609977600.0,-0.13650961919434337
1609981200.0,-0.1447333034048697
1609984800.0,-0.14311902465243306
1609988400.0,-0.12676303050038626
1609992000.0,-0.12613863966217964
1609995600.0,-0.12907784531520108
1609999200.0,-0.1371035519428814
1610002800.0,-0.1462866659779691
1610006400.0,-0.13602228975964553
1610010000.0,-0.12766154414561043
1610013600.0,-0.14145905876549347
1610017200.0,-0.11593517962319327
1610020800.0,-0.11287414161149739
1610024400.0,-0.10646271373625371
1610028000.0,-0.09878727513976249
1610031600.0,-0.08052765038342721
1610035200.0,-0.07766458995457731
1610038800.0,-0.058750116270366776
1610042400.0,-0.0858730451202693
1610046000.0,-0.08046673420408998
1610049600.0,-0.07854787455496717
1610053200.0,-0.06007504317095158
1610056800.0,-0.0612933667576962
1610060400.0,-0.06863376636783267
1610064000.0,-0.08878179268362213
1610067600.0,-0.09196466305399251
1610071200.0,-0.13850462406763772
1610074800.0,-0.10291434628985996
1610078400.0,-0.09341142231325175
1610082000.0,-0.11529555974015235
1610085600.0,-0.09805628098771571
1610089200.0,-0.08599487747894377
1610092800.0,-0.09411195837562994
1610096400.0,-0.07190801100720887
1610100000.0,-0.028292026601750786
1610103600.0,-0.011052747849314148
1610107200.0,-0.010991831669976915
1610110800.0,-0.010809083131965214
1610114400.0,-0.0060728501884954045
1610118000.0,-0.026236105549119204
1610121600.0,-0.011692367732355102
1610125200.0,-0.021362811202140675
1610128800.0,-0.05404434141656561
1610132400.0,-0.04119102757640966
1610136000.0,-0.08173074492533752
1610139600.0,-0.050754867732355075
1610143200.0,-0.03278459482787166
1610146800.0,-0.034612080207988616
1610150400.0,-0.044115004184596796
1610154000.0,-0.04682577416510361
1610157600.0,-0.05313059872650713
1610161200.0,-0.045516076309353115
1610164800.0,-0.04575974102670205
1610168400.0,-0.07454263576354417
1610172000.0,-0.08444151490584437
1610175600.0,-0.06369955584151687
1610179200.0,-0.046978064613446696
1610182800.0,-0.04219614453547399
1610186400.0,-0.04042957533469427
1610190000.0,-0.03455116402865138
1610193600.0,-0.024560910617345333
1610197200.0,-0.01886524784931415
1610200800.0,-0.026510228356136756
1610204400.0,-0.034246583131965214
1610208000.0,-0.05020662211832
1610211600.0,-0.03753605681617575
1610215200.0,-0.0302261152957079
1610218800.0,-0.029647411592004208
1610222400.0,-0.029677869681672825
1610226000.0,-0.025535569486741044
1610229600.0,-0.03985087163099055
1610233200.0,-0.04524195350233559
1610236800.0,-0.03150535506178978
1610240400.0,-0.013900579233329713
1610244000.0,-0.018438834593953513
1610247600.0,-0.038084302430210826
1610251200.0,-0.03826705096822253
1610254800.0,-0.03555628098771571
1610258400.0,-0.021484643560815142
1610262000.0,-0.01816471178693596
1610265600.0,-0.024043123092978846
1610269200.0,-0.02556602757640966
1610272800.0,-0.03643956558810557
1610276400.0,-0.07652241159200421
1610280000.0,-0.06616666110467476
1610283600.0,-0.05690740184541551
1610287200.0,-0.04703568406630146
1610290800.0,-0.053800566808333936
1610294400.0,-0.04202465981294407
1610298000.0,-0.023859696894523552
1610301600.0,-0.011758073322665465
1610305200.0,0.005003802804814994
1610308800.0,-0.003890765244894366
1610312400.0,-0.01273522305207015
1610316000.0,-0.022306279375982757
1610319600.0,-0.014514136662012025
1610323200.0,0.007634590537827626
1610326800.0,0.008411299297098024
1610330400.0,0.030960908437206253
1610334000.0,0.05443755706418561
1610337600.0,0.05035357229769934
1610341200.0,0.0678671020631834
1610344800.0,0.121184400118906
1610348400.0,0.08214852118525195
1610352000.0,0.0546379980343199
1610355600.0,0.04561815437827661
1610359200.0,0.056191415552860696
1610362800.0,0.08673360837707397
1610366400.0,0.08400260015899419
1610370000.0,0.12183583327184244
1610373600.0,0.10983443018505151
1610377200.0,0.15370594752319544
1610380800.0,0.14719161599383082
1610384400.0,0.12008197478316737
1610388000.0,0.12719762922293487
1610391600.0,0.1349897719369056
1610395200.0,0.10469813032536018
1610398800.0,0.09174463263043134
1610402400.0,0.08107115097078013
1610406000.0,0.054362391700385246
1610409600.0,0.06686489721251193
1610413200.0,0.08317578115719021
1610416800.0,0.08084565487937903
1610420400.0,0.06508598360257006
1610424000.0,0.05789516379900221
1610427600.0,0.042711760311329325
1610431200.0,0.03993064185071597
1610434800.0,0.02945760116119904
1610438400.0,0.045292437801808375
1610442000.0,0.04180977594572499
1610445600.0,0.06333212511389497
1610449200.0,0.05528943118725636
1610452800.0,0.06536158993650472
1610456400.0,0.11033553261038725
1610460000.0,0.10580055566109883
1610463600.0,0.09572839691185048
1610467200.0,0.0661382986957751
1610470800.0,0.06593785772564081
1610474400.0,0.0648103772686354
1610478000.0,0.07425615798621407
1610481600.0,0.08390237967392705
1610485200.0,0.07242713413373864
1610488800.0,0.09718159394532411
1610492400.0,0.08989055365668913
1610496000.0,0.12840027504374063
1610499600.0,0.11386830470900422
1610503200.0,0.1161984309868154
1610506800.0,0.09575345203311725
1610510400.0,0.11161334379499338
1610514000.0,0.10860672924297896
1610517600.0,0.09620444421591942
1610521200.0,0.06566225139170616
1610524800.0,0.07776387496356424
1610528400.0,0.08249929288298696
1610532000.0,0.06764160597178233
1610535600.0,0.0809208202431794
1610539200.0,0.08432831673546243
1610542800.0,0.07618540232375667
1610546400.0,0.08465403331193064
1610550000.0,0.07408077213734657
1610553600.0,0.07134976391926678
1610557200.0,0.07024733858352816
1610560800.0,0.04762256407961957
1610564400.0,0.055848641304018
1610568000.0,0.06208814885857872
1610571600.0,0.09230639172371582
1610575200.0,0.09026386234486858
1610578800.0,0.09479659877463915
1610582400.0,0.10621237941257983
1610586000.0,0.09695104757150541
1610589600.0,0.0966992288809626
1610593200.0,0.0858710251876218
1610596800.0,0.09854589927827653
1610600400.0,0.09851791942377178
1610604000.0,0.10749945271979863
1610607600.0,0.11779603917754906
1610611200.0,0.12238473531632914
1610614800.0,0.11141663235046456
1610618400.0,0.12691747174609969
1610622000.0,0.12286039284291
1610625600.0,0.12000644768342483
1610629200.0,0.1402638623448686
1610632800.0,0.15677197650267496
1610636400.0,0.1554009636319419
1610640000.0,0.147454684952591
1610643600.0,0.1503645898210857
1610647200.0,0.14759458422511482
1610650800.0,0.1639627991103974
1610654400.0,0.14860185898728606
1610658000.0,0.13259738221056527
1610661600.0,0.1377456754394405
1610665200.0,0.14275406939579194
1610668800.0,0.1517356026918188
